,SEQ,ADM_CD,SLOPE_L,SLOPE_H,SLOPE_AVG,HIGH,PUMP_RATIO,Impervious_Surface,MANHOLES_RATIO,FLUD_DPWT,FLOOD,Hourly_Rainfall,Hourly_Rainfall_Weight,Impervious_Surface_Weight,F_WEIGHT,SLOPE_AVG_Weight,HIGH_Weight
701,90922,2650000000,7.0,15,11.0,2.94,0.1,61.44,0.01864734299516908,0.0,0,84.5,88.72500000000001,0.46074240719910003,0.07501875468867217,0.22,0.0014770158251695552
702,90923,2650000000,15.0,30,22.5,2.01,0.1,61.44,0.01864734299516908,0.0,0,5.0,0.05,0.46074240719910003,0.07501875468867217,0.4499100179964007,0.0010097965335342878
703,90923,2650000000,15.0,30,22.5,2.01,0.1,61.44,0.01864734299516908,0.0,0,6.0,0.36,0.46074240719910003,0.07501875468867217,0.4499100179964007,0.0010097965335342878
704,90923,2650000000,15.0,30,22.5,2.01,0.1,61.44,0.01864734299516908,0.0,0,19.5,1.3650000000000002,0.46074240719910003,0.07501875468867217,0.4499100179964007,0.0010097965335342878
705,90923,2650000000,15.0,30,22.5,2.01,0.1,61.44,0.01864734299516908,0.0,0,84.5,88.72500000000001,0.46074240719910003,0.07501875468867217,0.4499100179964007,0.0010097965335342878
706,90973,2650000000,7.0,15,11.0,3.38,0.1,61.44,0.01864734299516908,0.0,0,6.0,0.36,0.46074240719910003,0.07501875468867217,0.22,0.0016980658126098968
707,90973,2650000000,7.0,15,11.0,3.38,0.1,61.44,0.01864734299516908,0.0,0,19.5,1.3650000000000002,0.46074240719910003,0.07501875468867217,0.22,0.0016980658126098968
708,90973,2650000000,7.0,15,11.0,3.38,0.1,61.44,0.01864734299516908,0.0,0,84.5,88.72500000000001,0.46074240719910003,0.07501875468867217,0.22,0.0016980658126098968
709,90974,2650000000,7.0,15,11.0,4.31,0.1,61.44,0.01864734299516908,0.0,0,6.0,0.36,0.46074240719910003,0.07501875468867217,0.22,0.0021652851042451644
710,90974,2650000000,7.0,15,11.0,4.31,0.1,61.44,0.01864734299516908,0.0,0,19.5,1.3650000000000002,0.46074240719910003,0.07501875468867217,0.22,0.0021652851042451644
711,90974,2650000000,7.0,15,11.0,4.31,0.1,61.44,0.01864734299516908,0.0,0,84.5,88.72500000000001,0.46074240719910003,0.07501875468867217,0.22,0.0021652851042451644
712,90673,2650000000,7.0,15,11.0,2.88,0.1,61.44,0.01864734299516908,0.0,0,5.3,0.318,0.46074240719910003,0.07501875468867217,0.22,0.001446872645064054
713,90673,2650000000,7.0,15,11.0,2.88,0.1,61.44,0.01864734299516908,0.0,0,6.5,0.39,0.46074240719910003,0.07501875468867217,0.22,0.001446872645064054
714,90673,2650000000,7.0,15,11.0,2.88,0.1,61.44,0.01864734299516908,0.0,0,36.5,12.774999999999999,0.46074240719910003,0.07501875468867217,0.22,0.001446872645064054
715,90997,2650000000,7.0,15,11.0,5.8,0.1,61.44,0.01864734299516908,0.0,0,6.0,0.36,0.46074240719910003,0.07501875468867217,0.22,0.002913840743531776
716,90997,2650000000,7.0,15,11.0,5.8,0.1,61.44,0.01864734299516908,0.0,0,19.5,1.3650000000000002,0.46074240719910003,0.07501875468867217,0.22,0.002913840743531776
717,90997,2650000000,7.0,15,11.0,5.8,0.1,61.44,0.01864734299516908,0.0,0,84.5,88.72500000000001,0.46074240719910003,0.07501875468867217,0.22,0.002913840743531776
718,90516,2650000000,7.0,15,11.0,2.72,0.1,61.44,0.01864734299516908,0.0,0,6.5,0.39,0.46074240719910003,0.07501875468867217,0.22,0.0013664908314493845
719,90516,2650000000,7.0,15,11.0,2.72,0.1,61.44,0.01864734299516908,0.0,0,16.5,1.155,0.46074240719910003,0.07501875468867217,0.22,0.0013664908314493845
720,90516,2650000000,7.0,15,11.0,2.72,0.1,61.44,0.01864734299516908,0.0,0,53.0,55.650000000000006,0.46074240719910003,0.07501875468867217,0.22,0.0013664908314493845
721,90517,2650000000,7.0,15,11.0,3.44,0.1,61.44,0.01864734299516908,0.0,0,16.5,1.155,0.46074240719910003,0.07501875468867217,0.22,0.001728208992715398
722,90517,2650000000,7.0,15,11.0,3.44,0.1,61.44,0.01864734299516908,0.0,0,53.0,55.650000000000006,0.46074240719910003,0.07501875468867217,0.22,0.001728208992715398
723,90518,2650000000,7.0,15,11.0,3.47,0.1,61.44,0.01864734299516908,0.0,0,16.5,1.155,0.46074240719910003,0.07501875468867217,0.22,0.0017432805827681487
724,90518,2650000000,7.0,15,11.0,3.47,0.1,61.44,0.01864734299516908,0.0,0,53.0,55.650000000000006,0.46074240719910003,0.07501875468867217,0.22,0.0017432805827681487
725,30582,2650010500,2.0,7,4.5,3.12,0.1,61.44,0.01864734299516908,0.0,0,8.5,0.51,0.46074240719910003,0.07501875468867217,0.1079913606911447,0.0015674453654860587
726,30582,2650010500,2.0,7,4.5,3.12,0.1,61.44,0.01864734299516908,0.0,0,39.0,13.649999999999999,0.46074240719910003,0.07501875468867217,0.1079913606911447,0.0015674453654860587
727,30582,2650010500,2.0,7,4.5,3.12,0.1,61.44,0.01864734299516908,0.0,0,78.0,81.9,0.46074240719910003,0.07501875468867217,0.1079913606911447,0.0015674453654860587
728,90568,2653000000,0.0,2,1.0,1.36,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,0.0,0.0,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0006832454157246923
729,90568,2653000000,0.0,2,1.0,1.36,3.862068965517242e-07,40.23,0.01393931034482758,0.16,0,6.5,0.39,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0006832454157246923
730,90568,2653000000,0.0,2,1.0,1.36,3.862068965517242e-07,40.23,0.01393931034482758,0.32,1,16.5,1.155,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0006832454157246923
731,90568,2653000000,0.0,2,1.0,1.36,3.862068965517242e-07,40.23,0.01393931034482758,0.48,1,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0006832454157246923
732,90569,2653000000,0.0,2,1.0,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,0.0,0.0,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0012258226576237125
733,90569,2653000000,0.0,2,1.0,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.1833333333333333,0,6.5,0.39,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0012258226576237125
734,90569,2653000000,0.0,2,1.0,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.3666666666666667,1,16.5,1.155,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0012258226576237125
735,90569,2653000000,0.0,2,1.0,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.55,1,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0012258226576237125
736,90570,2653000000,0.0,2,1.0,2.76,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,0.0,0.0,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.001386586284853052
737,90570,2653000000,0.0,2,1.0,2.76,3.862068965517242e-07,40.23,0.01393931034482758,0.1833333333333333,0,6.5,0.39,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.001386586284853052
738,90570,2653000000,0.0,2,1.0,2.76,3.862068965517242e-07,40.23,0.01393931034482758,0.3666666666666667,1,16.5,1.155,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.001386586284853052
739,90570,2653000000,0.0,2,1.0,2.76,3.862068965517242e-07,40.23,0.01393931034482758,0.55,1,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.001386586284853052
740,90571,2653000000,0.0,2,1.0,1.74,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,0.0,0.0,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0008741522230595328
741,90571,2653000000,0.0,2,1.0,1.74,3.862068965517242e-07,40.23,0.01393931034482758,0.08333333333333333,0,6.5,0.39,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0008741522230595328
742,90571,2653000000,0.0,2,1.0,1.74,3.862068965517242e-07,40.23,0.01393931034482758,0.1666666666666667,0,16.5,1.155,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0008741522230595328
743,90571,2653000000,0.0,2,1.0,1.74,3.862068965517242e-07,40.23,0.01393931034482758,0.25,1,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0008741522230595328
744,90567,2653000000,0.0,2,1.0,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,0.0,0.0,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0012258226576237125
745,90567,2653000000,0.0,2,1.0,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.1466666666666667,0,6.5,0.39,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0012258226576237125
746,90567,2653000000,0.0,2,1.0,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.2933333333333333,1,16.5,1.155,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0012258226576237125
747,90567,2653000000,0.0,2,1.0,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.44,1,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0012258226576237125
748,90572,2653000000,0.0,2,1.0,5.81,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,0.0,0.0,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0029188646068826923
749,90572,2653000000,0.0,2,1.0,5.81,3.862068965517242e-07,40.23,0.01393931034482758,0.1733333333333333,0,6.5,0.39,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0029188646068826923
750,90572,2653000000,0.0,2,1.0,5.81,3.862068965517242e-07,40.23,0.01393931034482758,0.3466666666666667,1,16.5,1.155,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0029188646068826923
751,90572,2653000000,0.0,2,1.0,5.81,3.862068965517242e-07,40.23,0.01393931034482758,0.52,1,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.023998080153587713,0.0029188646068826923
752,90568,2653000000,15.0,30,22.5,1.36,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,16.5,1.155,0.30175517551755177,0.01666666666666667,0.4499100179964007,0.0006832454157246923
753,90568,2653000000,15.0,30,22.5,1.36,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.4499100179964007,0.0006832454157246923
754,90569,2653000000,15.0,30,22.5,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,16.5,1.155,0.30175517551755177,0.01666666666666667,0.4499100179964007,0.0012258226576237125
755,90569,2653000000,15.0,30,22.5,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.4499100179964007,0.0012258226576237125
756,90570,2653000000,7.0,15,11.0,2.76,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,16.5,1.155,0.30175517551755177,0.01666666666666667,0.22,0.001386586284853052
757,90570,2653000000,7.0,15,11.0,2.76,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.22,0.001386586284853052
758,90571,2653000000,7.0,15,11.0,1.74,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.22,0.0008741522230595328
759,90567,2653000000,7.0,15,11.0,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,16.5,1.155,0.30175517551755177,0.01666666666666667,0.22,0.0012258226576237125
760,90567,2653000000,7.0,15,11.0,2.44,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.22,0.0012258226576237125
761,90572,2653000000,2.0,7,4.5,5.81,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,16.5,1.155,0.30175517551755177,0.01666666666666667,0.1079913606911447,0.0029188646068826923
762,90572,2653000000,2.0,7,4.5,5.81,3.862068965517242e-07,40.23,0.01393931034482758,0.0,0,53.0,55.650000000000006,0.30175517551755177,0.01666666666666667,0.1079913606911447,0.0029188646068826923
763,90549,2671000000,2.0,7,4.5,6.87,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,4.5,0.045,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.003451394122079879
764,90549,2671000000,2.0,7,4.5,6.87,1.364380571220666e-08,7.7,0.00161815535746771,0.35,1,90.0,94.5,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.003451394122079879
765,90545,2671000000,2.0,7,4.5,53.4,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,4.5,0.045,1.1561561561561562,0.01666666666666667,0.1079913606911447,1.281497480201584
766,90545,2671000000,2.0,7,4.5,53.4,1.364380571220666e-08,7.7,0.00161815535746771,0.3,1,90.0,94.5,1.1561561561561562,0.01666666666666667,0.1079913606911447,1.281497480201584
767,90551,2671000000,2.0,7,4.5,2.03,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,4.5,0.045,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.0010198442602361215
768,90551,2671000000,2.0,7,4.5,2.03,1.364380571220666e-08,7.7,0.00161815535746771,1.131,1,90.0,94.5,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.0010198442602361215
769,90553,2671000000,0.0,2,1.0,4.72,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,4.5,0.045,1.1561561561561562,0.01666666666666667,0.023998080153587713,0.0023712635016327555
770,90553,2671000000,0.0,2,1.0,4.72,1.364380571220666e-08,7.7,0.00161815535746771,0.45,1,90.0,94.5,1.1561561561561562,0.01666666666666667,0.023998080153587713,0.0023712635016327555
771,90552,2671000000,2.0,7,4.5,4.24,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,4.5,0.045,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.0021301180607887467
772,90552,2671000000,2.0,7,4.5,4.24,1.364380571220666e-08,7.7,0.00161815535746771,1.875,1,90.0,94.5,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.0021301180607887467
773,90554,2671000000,2.0,7,4.5,35.56,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,4.5,0.045,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.2183202357563851
774,90554,2671000000,2.0,7,4.5,35.56,1.364380571220666e-08,7.7,0.00161815535746771,1.291,1,90.0,94.5,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.2183202357563851
775,90550,2671000000,2.0,7,4.5,59.65,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,4.5,0.045,1.1561561561561562,0.01666666666666667,0.1079913606911447,1.431485481161507
776,90550,2671000000,2.0,7,4.5,59.65,1.364380571220666e-08,7.7,0.00161815535746771,0.7,1,90.0,94.5,1.1561561561561562,0.01666666666666667,0.1079913606911447,1.431485481161507
777,90555,2671000000,2.0,7,4.5,33.49,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,4.5,0.045,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.2056114931237721
778,90555,2671000000,2.0,7,4.5,33.49,1.364380571220666e-08,7.7,0.00161815535746771,0.66,1,90.0,94.5,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.2056114931237721
779,90548,2671000000,2.0,7,4.5,5.32,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,4.5,0.045,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.002672695302687767
780,90548,2671000000,2.0,7,4.5,5.32,1.364380571220666e-08,7.7,0.00161815535746771,0.689,1,90.0,94.5,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.002672695302687767
781,90547,2671000000,2.0,7,4.5,4.92,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,4.5,0.045,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.0024717407686510925
782,90547,2671000000,2.0,7,4.5,4.92,1.364380571220666e-08,7.7,0.00161815535746771,1.61,1,90.0,94.5,1.1561561561561562,0.01666666666666667,0.1079913606911447,0.0024717407686510925
783,90546,2671000000,2.0,7,4.5,77.86,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,4.5,0.045,1.1561561561561562,0.01666666666666667,0.1079913606911447,7.001798561151079
784,90546,2671000000,2.0,7,4.5,77.86,1.364380571220666e-08,7.7,0.00161815535746771,0.67,1,90.0,94.5,1.1561561561561562,0.01666666666666667,0.1079913606911447,7.001798561151079
785,90549,2671000000,15.0,30,22.5,6.87,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,90.0,94.5,1.1561561561561562,0.01666666666666667,0.4499100179964007,0.003451394122079879
786,90545,2671000000,15.0,30,22.5,53.4,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,90.0,94.5,1.1561561561561562,0.01666666666666667,0.4499100179964007,1.281497480201584
787,90551,2671000000,15.0,30,22.5,2.03,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,90.0,94.5,1.1561561561561562,0.01666666666666667,0.4499100179964007,0.0010198442602361215
788,90553,2671000000,60.0,100,80.0,4.72,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,90.0,94.5,1.1561561561561562,0.01666666666666667,0.64,0.0023712635016327555
789,90552,2671000000,30.0,60,45.0,4.24,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,90.0,94.5,1.1561561561561562,0.01666666666666667,1.3505402160864346,0.0021301180607887467
790,90554,2671000000,15.0,30,22.5,35.56,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,90.0,94.5,1.1561561561561562,0.01666666666666667,0.4499100179964007,0.2183202357563851
791,90550,2671000000,7.0,15,11.0,59.65,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,90.0,94.5,1.1561561561561562,0.01666666666666667,0.22,1.431485481161507
792,90555,2671000000,30.0,60,45.0,33.49,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,90.0,94.5,1.1561561561561562,0.01666666666666667,1.3505402160864346,0.2056114931237721
793,90548,2671000000,15.0,30,22.5,5.32,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,90.0,94.5,1.1561561561561562,0.01666666666666667,0.4499100179964007,0.002672695302687767
794,90547,2671000000,30.0,60,45.0,4.92,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,90.0,94.5,1.1561561561561562,0.01666666666666667,1.3505402160864346,0.0024717407686510925
795,90546,2671000000,30.0,60,45.0,77.86,1.364380571220666e-08,7.7,0.00161815535746771,0.0,0,90.0,94.5,1.1561561561561562,0.01666666666666667,1.3505402160864346,7.001798561151079
